0.0	0.59935307	0.247460687	0.100390143	0.278404298	0.114942925	0.40175902	0.267303787	0.344698264	0.137735567	0.106339831	0.020083663	0.099130874	0.074158119	0.509844948	0.371507856	0.00563597	-0.039006888	0.019194485	-0.052709215	0.007900349	-0.052862236	-0.012292564	-0.008812731	0.031019506	-0.005785905	-0.013786315	-0.021763245	0.016102644	-0.026821482	0.035538126	0.016732949	0.017957343	-0.062441343	0.084235939	-0.00289456	-0.086090166	-0.140873711	0.060966544	-0.008805032	-0.028899914	-0.006917268	0.057000378	0.046013596	0.095772971	0.077335787	0.033745791	0.018600461	0.094935501	0.062873423	0.137204069	0.089506899	0.147762504	0.10751737	0.163244366	0.11966152	0.076167456	0.079179809	0.682207314	0.372533191	0.337542362	0.113162095	0.343546088	0.040928863	0.126913433	0.045712205	-0.009484671	-0.075006358	-0.011187692	-0.148884941	0.374141352	0.171602625	0.055742266	0.074527442	0.100432842	-0.009203896	-0.055224309	-0.02833931	-0.023682792	-0.005027687	0.016441449	-0.03173209	0.012991614	0.029292334	0.081907284	-0.031268272	0.004948552	-0.03756269	0.0695651	0.103554889	-0.091492214	-0.027244222	-0.078806103	0.02291585	0.017822985	-0.018975373	0.003579565	0.078126753	0.046031998	0.124598169	-0.040860006	0.0541635	0.054220824	0.179715667	-0.013670244	0.029303215	0.023134832	0.008049205	0.016242271	-0.003993092	-0.04918098	0.006090586	0.004827275	0.06550625	0.054042597	0.037613058	0.008902141	-0.045190458	0.006953167	-0.028815772	0.004084291	0.004937959	0.037912857	-0.022929905	0.11820547	0.040886257	0.033108523	0.007094745	-0.025463877	0.011948147	-0.003820297	-0.046678249	0.020684383	-0.024255434	0.035563765	0.031860223	0.058197269	-0.010663747	0.001871202	-0.013406826	0.015726503	-0.072423269	0.07111431	-0.004787856	0.050683919	-0.01193268	-0.08027429	-0.110756774	-0.090906475	-0.12548629	-0.099799225	-0.099594522	-0.026928683	-0.028578471	-0.021978784	-0.005684707	0.003076002	-0.018191288	-0.008265481	-0.053814455	-0.03324546	-0.018949662	-0.046710915	-0.027343798	-0.005191812	-0.00614129
0.59935307	0.0	0.014095043	0.122972435	-0.030362973	0.09593525	0.133841416	0.279745477	0.038810078	0.121832985	0.007619542	-0.042486276	0.190461743	0.28620539	0.334986134	0.559182823	0.028969272	-0.001081031	-0.027840114	-0.011040869	-0.001200345	-0.000902999	-0.007220213	-0.021618265	-0.012580209	-0.040213523	-0.014985698	-0.033702228	-0.023891041	0.001004021	-0.013301123	-0.014363983	0.035310857	0.051028369	0.100924602	0.117610069	-0.074326683	-0.04458306	0.054790364	0.078583223	-0.022186592	0.083158897	0.105011159	0.127573588	0.109364252	0.159254173	0.094009936	0.142402612	0.161260588	0.15433315	0.130719388	0.141607566	0.109374724	0.114355831	0.164235758	0.128198297	0.124669474	0.122701616	0.6032592	0.851693409	0.121824207	0.163261419	0.030588111	0.047454001	0.091493973	0.18344821	-0.097064003	-0.078226546	-0.026549287	-0.008165973	0.454768768	0.376263177	-0.0209452	0.003211495	0.026408549	0.074323498	-0.053613359	0.028765741	0.05330836	0.091345349	0.134667414	0.120131714	0.049553975	0.086082382	0.074046275	0.050411726	0.034482434	0.024831412	0.041722767	0.051761296	-0.112101624	-0.133812856	-0.071976351	-0.025293821	0.021601515	-0.011389407	0.137458208	0.041322759	0.071688122	-0.015045622	-0.016953319	0.004704012	0.101837702	0.097380354	0.042879665	-0.019302647	-0.013369281	-0.044179477	0.013142947	-0.004732368	-0.027929167	-0.021377985	-0.050005602	0.081575042	0.018545169	0.005893793	-0.048590405	-0.068922001	-0.01633123	-0.030910287	-0.040844205	-0.041665247	-0.052463544	-0.048812441	0.114463127	0.138826553	0.09763088	0.037717236	-0.009473429	-0.003123799	-0.043650629	-0.045036864	-0.049029893	-0.058993456	0.009619699	0.027081482	0.064135167	0.032350885	0.00986503	0.032626679	0.002214072	-0.038446834	0.070178637	0.028673724	0.036945324	0.016334828	-0.038325228	-0.056306188	-0.060914596	-0.070878781	-0.069304353	-0.054673523	-0.018874448	0.005567391	-0.01109133	-0.003675622	0.020382872	-0.025034142	-0.011772396	-0.043341878	-0.036893371	-0.016607403	-0.067825435	-0.024638152	-0.035997519	-0.037560259
0.247460687	0.014095043	0.0	0.49721272	0.727502754	0.190932742	0.074293185	-0.080650664	0.190618182	-0.049748385	0.183810292	0.028150874	-0.156684389	-0.183268319	0.289061934	0.096357763	0.050660679	0.001734338	0.672524248	0.393272537	0.252454658	0.146323712	0.063116311	0.040221502	-0.009902884	0.02355324	0.044810083	0.017010876	0.097310179	-0.049928096	0.099666549	0.038265176	-0.076898485	-0.160361827	0.212704608	0.111719676	0.251246084	0.072039149	0.034125479	-0.046818023	0.052643584	0.008054014	-0.053071438	-0.068412419	0.060971165	-0.001795392	0.062438436	-0.030184126	-0.002241653	-0.001295856	0.032806337	-0.002846932	0.131995353	0.049574682	0.015954978	0.077510278	-0.027535872	-0.030512527	0.020416352	-0.014694591	0.154668076	-0.0576971	0.215965519	-3.27E-05	-0.058363632	-0.147578815	0.402721724	0.162467855	0.258912617	-0.043504321	0.053190386	-0.035406671	0.120118177	0.15707238	0.131089976	-0.022187994	0.013386272	-0.056278349	-0.080309913	-0.072983178	-0.163924533	-0.115692381	-0.073535822	-0.050034825	0.143137342	0.014791404	0.073656684	0.01158586	0.115640396	0.056791615	-0.000861978	0.158724357	0.085287096	0.291872116	-0.031667172	-0.077863027	-0.095134825	-0.090822273	-0.070874011	0.080199862	0.037383338	0.210934032	-0.033404111	0.109940968	0.029171757	0.124576619	0.008156911	0.026366424	-0.024216854	-0.10005938	-0.096652512	-0.026326777	0.023090054	0.01201127	0.025188235	0.004141547	0.086355785	0.038220928	0.018352317	5.23E-05	0.10660952	0.089565883	0.102572495	0.058412095	0.020773541	-0.008983067	-0.019476852	-0.006063635	0.027484669	0.012474523	0.109597671	0.043957683	0.136223552	0.071188178	0.016420833	0.000617152	0.004530461	-0.077865765	-0.005741679	-0.05711268	0.033694282	-0.070577481	0.010354785	0.028900532	0.043648698	-0.0239823	0.135729243	0.078548967	0.380131605	0.284551182	0.184163707	0.17397624	0.020825904	-0.005727832	0.066778119	0.011885486	-0.001675826	0.003248398	-0.04743207	-0.065574631	0.00224798	-0.032542943	-0.037361556	-0.025343169	-0.029596979	0.0097722
0.100390143	0.122972435	0.49721272	0.0	0.406850739	0.722402623	-0.034842932	0.15596786	-0.025386536	0.122893254	-0.043802834	0.10701732	-0.125178044	-0.15142303	0.113024216	0.234125714	0.004132708	0.002609069	0.302161781	0.609116279	0.023958675	0.192738165	0.009261245	0.023477139	0.022993528	0.007542935	0.03045402	0.108296646	-0.035328951	0.05044472	0.034599092	0.098280779	-0.113776733	-0.08203968	0.143765901	0.331181428	0.112833176	0.165773547	-0.09502935	-0.055719844	-0.00925194	-0.036988703	-0.053724928	-0.034629661	-0.056050998	-0.049944843	-0.011487703	-0.035813954	-0.066440834	-0.059269969	-0.033834718	0.002204603	0.055703198	0.0485936	-0.002414186	-0.032175061	-0.019806429	-0.058250272	-0.014732014	0.02751372	0.07212797	0.227689897	0.152292966	0.387394934	-0.031266648	0.078632549	0.167985523	0.441655026	0.113673577	0.247073999	0.036529905	0.042749666	0.056807083	0.073244141	0.005266236	0.04809608	-0.010282342	-0.040042555	-0.057966142	-0.099774435	-0.083686868	-0.059717442	-0.076652784	-0.04321051	0.008042186	0.217024059	-0.011551521	0.07978271	0.08495661	0.098762621	0.154315809	-0.024603974	0.298845209	0.085324986	-0.046830731	-0.07291756	-0.095511543	-0.07144369	0.089256906	-0.038833866	0.271081023	0.09561544	0.116293246	0.022278578	0.122692958	0.033060854	0.030977706	-0.019252111	-0.044877494	-0.082662166	-0.128770715	-0.045044822	0.005749274	0.024920048	0.027691171	-0.023573339	0.031639044	0.042101038	0.03248364	0.096033718	0.051771823	0.049517139	0.02633577	0.108212556	0.00573716	0.028877016	-0.025431046	0.041466174	-0.009427303	-0.025110204	0.03734782	0.06264658	0.075391374	0.140339538	-0.011975481	0.007027867	-0.007803051	-0.056520865	-0.034197377	-0.009023159	0.019801862	0.042031978	0.027133112	0.122417457	0.03372318	0.067273108	0.079421197	0.072502958	0.225459657	0.391220588	0.11307575	0.190278309	-0.01402672	-0.023771142	0.038026059	0.014859935	0.003001955	0.036737838	-0.064208432	-0.007709618	-0.000112874	0.004188801	-0.002792396	-0.021280016	-0.009880341	0.034207898
0.278404298	-0.030362973	0.727502754	0.406850739	0.0	0.574774639	0.312525924	0.169685883	0.505773093	0.195679773	0.265912888	0.161900959	-0.087633542	-0.121166914	0.273580892	0.093774524	-0.022191084	-0.054164419	0.32263293	0.184755363	-0.022803591	-0.043547011	-0.016959516	-0.001535061	0.050383861	0.05030926	0.073531783	0.09058548	0.066187014	-0.015536555	0.118687545	0.105662564	-0.006666888	-0.067062794	0.210543402	0.154144093	0.106801244	-0.033647079	-0.104751263	-0.179735353	-0.032169245	-0.091185587	-0.062038571	-0.10187725	-0.088342415	-0.143390243	-0.079982048	-0.166848956	-0.139238531	-0.137723823	-0.080956523	-0.091110656	0.045257628	-0.007393886	-0.043137494	0.01171682	-0.086046604	-0.086247882	-0.037518288	-0.114147912	0.231858567	0.04440199	0.560258343	0.302228175	0.111229084	0.050574563	0.397428443	0.262977143	0.126004274	-0.093607332	-0.025148388	-0.102576624	0.104941953	0.135912129	0.120499535	0.017187084	0.02015682	-0.009978105	-0.102056649	-0.061964886	-0.120338002	-0.108674806	-0.093741605	-0.06447506	0.1199304	0.043226149	-0.024417146	-0.069402041	0.166432138	0.099028535	0.07166134	0.16866142	0.146421963	0.296110315	-0.049657803	-0.094572457	-0.121615477	-0.107759625	-0.004630713	0.114692759	0.151010073	0.255346765	0.067900606	0.189818334	0.005638052	0.083716392	-0.010522687	0.033110262	-0.04357136	-0.100745122	-0.127127789	-0.055380638	0.050069604	-0.014591337	0.017062651	-0.031074766	0.087888682	0.000552735	0.043614989	0.02530964	0.114578162	0.108293412	0.145638217	0.134789052	0.01434716	0.008881947	0.006641242	0.017696188	0.000729068	0.004934344	0.094519399	0.036232039	0.151716898	0.09594697	-0.008631425	-0.042488237	-0.049072036	-0.099708348	-0.056295299	-0.107506048	0.002690331	-0.076623213	0.03528158	0.053535589	0.022551093	-0.011095157	-0.015211784	-0.047974049	0.131302129	0.111644011	0.102032566	0.113001007	0.004065111	-0.031554209	0.047319141	0.018982687	0.023493968	0.038707344	-0.027455705	-0.043997346	-0.011728509	-0.020636889	-0.033208025	-0.030415976	-0.007424851	-0.013302369
0.114942925	0.09593525	0.190932742	0.722402623	0.574774639	0.0	0.175886978	0.533171641	0.229430505	0.474805193	0.076010388	0.29050886	-0.009877787	-0.024503005	0.07118647	0.183516622	-0.048376399	-0.077786177	-0.015702989	0.24570296	-0.199856007	-0.03820807	-0.039403973	-0.006356301	0.044578786	0.048775225	0.067819719	0.145190525	-0.036427678	0.079914572	0.061172142	0.127350031	0.038945817	0.078477792	0.091449066	0.296817666	-0.050491794	0.015730247	-0.208003617	-0.160757162	-0.088345556	-0.084069334	-0.074634974	-0.038196249	-0.164648119	-0.128506459	-0.145819163	-0.113525669	-0.146221292	-0.14147789	-0.10071158	-0.053080467	-0.013070831	-0.024082656	-0.005304384	-0.055073562	-0.033218994	-0.06822201	-0.057967805	-0.037124423	0.099197099	0.285474725	0.376508452	0.706228021	0.137624256	0.300838298	0.098325065	0.407868746	-0.081797707	0.107733211	-0.065586708	-0.043997137	0.050287093	0.07193751	0.027675942	0.105859884	0.000798064	0.017592395	-0.027364498	-0.038434161	0.012882585	-0.011876934	-0.056698163	-0.049300974	0.001690683	0.17330222	-0.103664478	-0.040291218	0.141522032	0.095890788	0.168640306	-0.045281948	0.272981215	0.041214602	-0.079664447	-0.064343466	-0.134717418	-0.102206128	0.122227503	0.009452095	0.314234092	0.102125058	0.207592761	0.095883039	0.038773266	-0.031629761	-0.022755265	-0.000537156	-0.03958185	-0.094125953	-0.15889593	-0.081499485	0.002526634	-0.030165138	-0.009776669	-0.037767052	0.025882288	0.002697453	0.048409367	0.088673251	0.05989369	0.052960907	0.065357804	0.138601256	-0.018084111	0.003621107	-0.00159835	0.044186937	-0.014006256	-0.050963057	0.037414178	0.027287144	0.078016849	0.107021368	-0.049859574	-0.049542045	-0.061525274	-0.074312485	-0.075374815	-0.074909688	-0.027326259	-0.006709643	0.022541494	0.097029846	0.016577959	0.053157691	-0.055985032	-0.038892748	-0.006845364	0.18065489	0.056596721	0.129987231	-0.039359025	-0.068452599	-0.007432499	0.020376395	0.014471953	0.056888311	-0.046427112	0.018662532	-0.01203912	0.001843943	-0.025783117	-0.031734827	-0.005982924	0.009997776
0.40175902	0.133841416	0.074293185	-0.034842932	0.312525924	0.175886978	0.0	0.518684673	0.901763059	0.473422991	0.335060526	0.200775636	0.268868583	0.190556115	0.371137773	0.154591223	-0.045573052	-0.102094965	-0.01509143	-0.07247257	-0.06611606	-0.115797988	-0.06649234	-0.021314223	0.012488182	-0.011771223	-0.029895163	0.00286224	0.036461448	0.007454685	0.081792318	0.069015595	0.301044489	0.161273846	0.049299855	-0.00617386	-0.084266228	-0.149023179	-0.048479378	-0.117632229	-0.084039322	-0.120439277	-0.014713239	-0.009254231	-0.046367523	-0.074445275	-0.079018834	-0.099289335	-0.091630095	-0.105261142	-0.030950447	-0.034568288	0.006801516	0.010322289	0.022174871	0.013937218	-0.019999313	-0.024650368	0.109097797	0.031906798	0.113664366	0.011681792	0.328618083	0.117150454	0.34818773	0.203138115	0.050311381	-0.015214367	-0.096137194	-0.192947194	0.013892588	-0.058508089	0.102891518	0.092480541	0.16146625	0.082460717	0.070345596	0.052796744	0.099976953	0.103941872	0.142573495	0.067039262	-0.009291753	-0.011998147	0.172420237	-0.006188653	-0.039298242	-0.10139572	0.068077036	0.026237003	-0.047593205	0.028191889	-0.080339296	0.0274658	-0.012126514	-0.016500533	-0.040117949	-0.038378855	0.042106042	0.090225854	-0.029639883	0.0534035	0.029191606	0.101840403	-0.083336229	-0.05152859	-0.02098427	-0.036763441	0.021430146	-0.00030979	-0.057428003	-0.025666678	0.022689072	-0.040291972	-0.023927261	0.007682803	0.067623681	0.016777953	-0.006113107	-0.016976918	0.084179029	0.076626655	0.106803761	0.068537453	0.035889545	0.001884349	0.029625863	0.019040857	-0.022386987	0.00291738	0.043562196	0.004052193	0.082709387	0.018151833	0.021960438	-0.043013704	-0.012345413	-0.031085277	-0.03340146	-0.065550516	0.008753197	-0.02933116	0.027332646	0.00042536	0.02911933	0.004423775	-0.105148703	-0.11273919	-0.078304166	-0.073479536	0.052542939	0.032065432	-0.03596558	-0.040333272	0.033585263	-0.026028652	0.025358532	0.008901104	0.018240834	-0.007497973	0.007962979	0.000627433	-0.061126506	-0.030278775	-0.046164952	-0.040051934
0.267303787	0.279745477	-0.080650664	0.15596786	0.169685883	0.533171641	0.518684673	0.0	0.415363588	0.802861321	0.146409612	0.32529942	0.227210404	0.303448498	0.162621195	0.277258378	-0.026153465	-0.07066738	-0.156675727	-0.005852849	-0.152250459	-0.10307588	-0.048760024	-0.050425085	0.023279781	-0.030401851	0.015271452	0.022596783	0.007582452	0.065663474	0.057212185	0.100676516	0.243052882	0.313280848	0.059382907	0.165193334	-0.177336561	-0.096091411	-0.13957518	-0.092207426	-0.112283782	-0.0691542	-0.008585505	0.045080151	-0.121595912	-0.067675221	-0.132227691	-0.076663138	-0.098243014	-0.109127328	-0.05549157	-0.001723753	0.004306309	0.034432746	0.073288133	-0.009075822	0.016540833	0.019240446	0.079700925	0.142744573	0.107522148	0.173155132	0.276744429	0.374515476	0.334634996	0.471441474	-0.105337765	0.072412773	-0.161940848	-0.033190688	-0.032487293	-0.01609445	0.055196736	0.070895048	0.102626703	0.194651124	0.063448613	0.068832457	0.053553779	0.126215537	0.144365112	0.148843568	-0.009253041	0.044658285	0.020584491	0.117397584	-0.114129114	-0.073879248	0.053871304	0.042819403	0.023619617	-0.097969773	0.028860817	-0.091971219	-0.070745922	-0.024648272	-0.064519765	-0.020609042	0.097124193	0.01929685	0.077163856	-0.019428307	0.156520915	0.069397676	-0.033013873	-0.077220293	-0.027368281	-0.03443998	-0.02660541	-0.053310305	-0.097800888	-0.041613115	-0.016579361	-0.030175273	-0.006749096	0.002954805	0.038479764	0.005791767	-0.003405651	0.037487641	0.067040515	0.047104223	0.069998298	0.101137947	-0.001879555	0.037987029	0.051688588	0.064324291	-0.032218289	-0.001474802	0.021703063	0.014579541	0.056687002	0.052799724	0.009546231	-0.020644673	-0.037260646	-0.009635377	-0.051687811	-0.024179208	-0.010205615	0.011127738	0.041047023	0.055105949	0.008312174	0.030715176	-0.090135513	-0.085955722	-0.107841785	-0.00040391	0.064058607	0.084709714	-0.047082873	-0.052111946	-0.01509927	-0.027925306	0.027220799	0.039188251	-0.005580928	0.008479568	0.005962591	0.002353644	-0.051491301	-0.03872423	-0.012355321	0.004813409
0.344698264	0.038810078	0.190618182	-0.025386536	0.505773093	0.229430505	0.901763059	0.415363588	0.0	0.572698973	0.588970034	0.336973318	0.135737244	0.072326354	0.294935855	0.039452679	-0.007795967	-0.062338433	0.115867161	0.000627813	0.013387328	-0.050885693	-0.03441122	-0.027477907	0.040279934	-0.015443297	-0.05496896	0.006187723	0.118908542	0.057167454	0.149636135	0.13771468	0.21021563	0.09514655	0.077473698	-0.036205959	0.013276704	-0.101168809	-0.026336831	-0.122442398	-0.084865528	-0.115520964	-0.032521523	-0.034683586	-0.045944982	-0.0691966	-0.088758835	-0.128356144	-0.103028246	-0.099365229	-0.078896844	-0.049327253	0.011129033	0.003741916	0.013613788	0.03692001	-0.046094751	-0.03929454	0.006498111	-0.054535977	0.13243102	-0.020849423	0.400969364	0.152316628	0.242953714	0.116164006	0.215499697	0.099899891	-0.04875181	-0.208095988	-0.027115947	-0.114937702	0.10324864	0.135760214	0.145481574	0.056803216	0.034414302	0.033660903	0.019818227	0.071442808	0.10627238	0.069318771	0.011180572	0.024339609	0.30697573	0.075998788	0.006878735	-0.040661959	0.132323714	0.060123687	-0.02788757	0.111526872	-0.021587756	0.127222447	-0.022446449	-0.034947582	-0.062525615	-0.034538223	0.009218109	0.130083045	-0.01862384	0.124348461	-0.004475772	0.128971418	-0.052667226	0.01036467	0.003571302	-0.017195314	-0.009605692	-0.004404709	-0.041923559	-0.012069308	0.053118362	-0.048001287	-0.004684173	0.011627491	0.10813242	0.012730828	-0.005276564	-0.018406078	0.109777565	0.071174555	0.108616029	0.066328139	0.029696888	0.00879534	0.002750615	-0.001545969	-0.013530808	-0.000808636	0.059151586	-0.018187754	0.112734293	0.011365078	0.034845994	-0.017850263	-0.003983087	-0.01348711	0.007885175	-0.054699051	0.027017559	-0.049096545	0.026174885	0.002798163	0.011015859	-0.029090139	-0.050245828	-0.063515185	-0.023184672	-0.040492034	0.030896968	0.011864725	-0.014621099	-0.03797368	0.041564701	-0.035946976	0.039102984	0.043641225	0.01537002	0.00348016	0.014935721	-0.000416859	-0.057494356	-0.043072818	-0.065061277	-0.040709477
0.137735567	0.121832985	-0.049748385	0.122893254	0.195679773	0.474805193	0.473422991	0.802861321	0.572698973	0.0	0.325976925	0.543570939	0.171049008	0.217344764	0.109469287	0.147707723	0.000688684	-0.075898086	-0.007291241	0.139180283	-0.063475806	0.007700482	-0.004135819	-0.02321904	0.011949534	-0.035028266	0.009126986	0.013708742	0.074411508	0.124318709	0.093054839	0.1775603	0.229073009	0.297495855	0.054394945	0.103262155	-0.074246294	-0.020921695	-0.096899183	-0.080891719	-0.081443658	-0.058877199	0.021955541	0.034066444	-0.093298495	-0.043340729	-0.117225961	-0.065079177	-0.095300182	-0.096782436	-0.084823296	-0.036604676	0.010825804	0.008886667	0.054504877	0.003865027	0.024337407	0.009823414	-0.013278104	-0.014537572	0.002585531	0.054728608	0.180656785	0.25834486	0.273401547	0.348921976	0.024617727	0.144838114	-0.137920218	-0.023310765	-0.074762029	-0.050619758	0.056413635	0.107415242	0.101275204	0.171574757	0.075992405	0.068878454	0.048326235	0.129890085	0.176093321	0.24883977	0.047070537	0.086738215	0.186255049	0.262071709	-0.029494789	0.026856179	0.085144418	0.029064714	0.025738318	-0.06546734	0.073675324	-0.045905789	-0.04770424	0.001603815	-0.070030712	-0.036867654	0.052954099	0.007962045	0.093552719	0.02892372	0.121469757	0.055121887	0.004587496	-0.039842062	-0.019437439	-0.018655028	-0.030104856	-0.004365229	-0.064729075	-0.067305203	-0.022496172	-0.039707023	0.016370222	0.016092796	0.042427947	0.017126465	-0.012657403	0.045228896	0.073780498	0.069896671	0.06555792	0.106766367	0.01932207	0.008252053	0.067323666	0.048937547	-0.028768404	-0.025327245	0.049771702	0.050385219	0.066222788	0.066787003	0.011419824	-0.007508957	-0.014456882	-0.003979149	-0.02459812	0.006974945	0.009530143	0.031068699	0.028628656	0.036393333	-0.005724208	-0.018271736	-0.020597755	-0.02925651	-0.002708926	0.101009107	0.072048802	0.090084264	-0.020358092	-0.044240659	0.009305698	-0.027412162	0.034399906	0.052550794	-0.011333506	0.049504417	0.016917074	0.005583447	-0.059761626	-0.035494816	-0.049146605	-0.006640138
